LAMMPS data file via write_data, version 2 Aug 2023, timestep = 291, units = lj

1800 atoms
900 bonds
0 angles
0 dihedrals
0 impropers
2 atom types
1 bond types
0 angle types
0 dihedral types
0 improper types
-5.500000 5.500000 xlo xhi
-5.500000 5.500000 ylo yhi
-5.500000 5.500000 zlo zhi

Masses

   1   17.600  # hi DC
   2    0.400  # hi DP

Bond Coeffs

   1   500.000000     0.000000  # hi DC-DP

Atoms

    841       0    1   2.1261 -3.327242e+00  2.082365e+00 -2.951607e+00  0 0 0 # DC
    130       0    1   2.1261 -2.975733e+00  1.501156e+00 -2.059859e+00  0 0 0 # DC
    195       0    1   2.1261 -1.226238e+00  1.455313e+00 -2.894835e+00  0 0 0 # DC
    227       0    1   2.1261 -1.958261e+00  9.575596e-01 -2.243035e+00  0 0 0 # DC
    337       0    1   2.1261 -2.748025e+00  9.185363e-01 -2.957754e+00  0 0 0 # DC
    394       0    1   2.1261 -2.242026e+00  1.837591e+00 -2.948700e+00  0 0 0 # DC
    209       0    1   2.1261  2.071644e-01  2.745821e+00 -2.949395e+00  0 0 0 # DC
    384       0    1   2.1261  1.212230e+00  1.895361e-01 -3.117014e+00  0 0 0 # DC
    568       0    1   2.1261 -1.963659e-01  1.356072e+00 -2.564515e+00  0 0 0 # DC
    706       0    1   2.1261 -1.310507e+00 -4.735800e-01 -2.738252e+00  0 0 0 # DC
    187       0    1   2.1261  1.168027e+00  9.505886e-01 -2.268373e+00  0 0 0 # DC
    756       0    1   2.1261  1.574912e+00  1.438324e+00 -3.176526e+00  0 0 0 # DC
    859       0    1   2.1261  2.118440e+00  5.089234e-01 -2.732313e+00  0 0 0 # DC
    292       0    1   2.1261  3.889129e+00  1.874464e+00 -4.079580e+00  0 0 0 # DC
    302       0    1   2.1261  2.778312e+00  2.180630e+00 -2.853429e+00  0 0 0 # DC
     78       0    1   2.1261 -5.352018e+00  1.594378e-01 -2.367296e+00  1 0 0 # DC
    151       0    1   2.1261  4.772827e+00  1.125750e+00 -2.920722e+00  0 0 0 # DC
    400       0    1   2.1261 -4.536927e+00  2.678070e+00 -2.434041e+00  0 0 0 # DC
    600       0    1   2.1261 -5.404130e+00  2.137055e+00 -2.821411e+00  0 0 0 # DC
    606       0    1   2.1261  5.426683e+00  2.797686e+00 -1.985143e+00  -1 0 0 # DC
    808       0    1   2.1261 -5.061205e+00  1.779046e+00 -1.851179e+00  0 0 0 # DC
     49       0    1   2.1261 -2.500820e+00  3.537176e+00 -2.484726e+00  0 0 0 # DC
    663       0    1   2.1261 -2.619126e+00  2.516451e+00 -2.168441e+00  0 0 0 # DC
    814       0    1   2.1261 -2.548191e+00  2.806044e+00 -3.286756e+00  0 0 0 # DC
    144       0    1   2.1261 -7.671727e-01  3.160504e+00 -3.291506e+00  0 0 0 # DC
    173       0    1   2.1261 -3.376878e-01  1.893394e+00 -3.495723e+00  0 0 0 # DC
    820       0    1   2.1261 -1.424452e+00  2.317941e+00 -3.515450e+00  0 0 0 # DC
    102       0    1   2.1261 -7.103014e-01  2.322868e+00 -2.559510e+00  0 0 0 # DC
    380       0    1   2.1261  4.205148e-01  3.502890e+00 -2.159203e+00  0 0 0 # DC
    117       0    1   2.1261  2.123165e+00  1.526935e+00 -2.273508e+00  0 0 0 # DC
    286       0    1   2.1261  3.068697e+00  1.406397e+00 -1.769091e+00  0 0 0 # DC
